col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,target
5144,39,1,6,3,3,7,1,1,853,29,0
5145,28,1,31,27,1,9,2,0,907,11,0
5146,46,1,41,13,2,5,2,2,936,20,1
5147,50,0,15,25,2,9,1,1,942,2,0
5148,45,0,7,8,3,20,0,0,873,2,0
5149,45,0,53,1,7,7,1,2,781,1,1
5150,65,0,24,18,10,15,1,0,989,19,1
5151,45,0,47,11,3,9,1,1,509,10,0
5152,52,0,29,10,9,5,2,1,797,24,1
5153,47,1,36,28,4,1,1,1,921,12,0
5154,62,1,12,22,0,18,0,1,249,13,1
5155,41,0,38,20,0,11,2,0,798,7,0
5156,34,0,26,1,5,16,1,1,610,20,1
5157,26,0,54,16,1,9,2,1,774,15,0
5158,40,0,22,5,4,18,2,2,532,28,1
5159,26,1,58,8,2,3,1,1,919,20,0
5160,53,1,45,6,9,3,1,1,455,17,1
5161,20,1,27,7,2,18,2,1,533,1,0
5162,33,0,33,21,2,1,2,1,593,21,1
5163,26,1,34,5,6,21,1,0,928,17,1
5164,33,1,36,16,9,23,0,1,892,19,1
5165,47,1,31,24,8,2,0,0,595,28,1
5166,37,0,56,26,3,13,2,0,717,6,0
5167,18,0,44,21,1,8,1,0,628,2,0
5168,54,1,10,29,1,1,2,2,532,3,1
5169,59,1,6,2,6,8,0,2,724,7,1
5170,24,1,15,26,4,24,1,1,879,16,1
5171,45,0,43,15,4,5,0,1,652,2,0
5172,22,1,19,18,5,18,2,2,849,10,1
5173,55,1,47,6,6,13,2,0,377,29,1
5174,33,0,36,29,0,13,2,0,828,12,0
5175,38,0,28,19,2,23,1,2,724,24,1
5176,35,1,1,13,1,13,2,1,594,22,0
5177,25,1,27,17,1,12,1,0,776,26,0
5178,34,0,47,29,2,17,0,0,942,6,0
5179,23,0,14,29,2,30,2,0,562,14,1
5180,42,1,58,29,1,14,2,0,972,2,0
5181,49,0,21,20,7,24,1,0,200,5,1
5182,64,0,4,6,7,26,1,1,666,9,1
5183,46,1,12,27,0,3,0,0,730,14,0
5184,30,0,47,8,1,11,2,2,630,30,1
5185,24,0,59,25,2,12,0,0,619,11,0
5186,64,1,1,2,7,24,2,1,542,3,1
5187,49,1,22,10,3,15,1,1,826,26,0
5188,27,1,56,3,2,12,0,2,118,15,1
5189,37,0,11,28,0,10,2,0,838,7,0
5190,18,1,36,9,10,30,2,1,226,4,1
5191,47,0,45,11,1,5,2,0,660,14,0
5192,46,1,52,28,3,19,0,0,570,21,0
5193,58,1,8,6,3,15,1,2,773,22,1
5194,24,1,52,1,2,16,0,2,477,14,1
5195,63,0,4,30,1,15,0,1,684,19,1
5196,42,0,27,15,0,17,1,0,717,3,0
5197,40,0,35,29,3,0,1,0,850,9,0
5198,40,1,16,14,0,6,0,1,853,30,0
5199,45,1,27,25,0,18,0,0,703,16,0
5200,23,0,60,29,0,18,2,0,654,12,0
5201,38,0,23,23,0,9,2,2,876,11,1
5202,46,0,20,20,3,7,1,1,629,11,0
5203,28,0,11,25,10,7,0,2,564,23,1
5204,19,0,36,15,10,2,0,2,649,8,1
5205,43,1,47,24,2,20,2,1,654,24,0
5206,54,1,23,25,7,24,1,1,662,6,1
5207,41,1,54,16,1,23,1,2,615,19,1
5208,32,1,56,6,3,8,0,1,848,20,0
5209,21,0,12,29,2,7,0,0,503,10,0
5210,54,0,40,15,4,14,2,2,589,15,1
5211,46,1,41,29,2,24,1,0,403,29,1
5212,47,1,19,13,4,6,0,0,993,29,0
5213,60,0,14,26,7,30,0,1,644,26,1
5214,37,1,37,8,0,1,0,0,906,1,0
5215,37,1,54,21,0,11,1,0,770,14,0
5216,40,1,57,20,3,14,0,1,506,16,0
5217,50,0,24,27,10,17,0,2,451,11,1
5218,44,0,39,21,2,12,2,1,665,12,0
5219,29,1,22,30,9,22,1,2,210,10,1
5220,35,1,29,19,0,7,1,2,798,9,1
5221,31,0,57,8,3,12,2,0,623,11,0
5222,36,0,5,24,0,6,0,0,664,1,0
5223,46,1,50,28,2,20,2,0,877,15,0
5224,31,0,32,23,5,16,0,2,511,30,1
5225,56,1,51,25,7,22,0,0,896,17,1
5226,50,1,45,10,2,19,0,0,971,27,0
5227,33,0,54,30,8,21,2,2,443,25,1
5228,30,0,33,13,1,13,2,0,746,1,0
5229,34,1,14,10,3,7,1,1,628,28,0
5230,36,1,50,21,2,2,0,0,564,9,0
5231,25,0,41,3,5,11,1,0,915,30,1
5232,42,0,1,15,0,25,2,0,416,1,1
5233,53,0,14,3,9,8,0,2,301,24,1
5234,32,1,42,13,0,12,0,0,603,27,0
5235,41,1,17,5,10,21,1,2,373,15,1
5236,53,1,16,10,2,5,1,2,366,25,1
5237,47,1,22,30,6,3,1,0,911,24,1
5238,34,1,35,21,9,10,2,1,341,19,1
5239,18,1,51,22,10,7,0,1,720,23,1
5240,36,1,25,18,9,4,0,0,458,11,1
5241,25,1,46,28,1,8,2,1,639,10,0
5242,27,1,54,1,2,30,2,0,692,11,1
5243,41,0,12,10,3,9,2,1,672,5,0
5244,32,1,59,1,1,5,2,0,518,30,0
5245,27,0,44,3,3,20,2,2,932,25,1
5246,44,1,3,1,1,14,2,1,567,26,0
5247,21,0,16,11,0,2,2,2,965,6,1
5248,42,1,28,14,0,17,2,0,677,9,0
5249,40,1,40,23,3,16,2,0,512,19,0
5250,40,1,51,29,2,6,0,0,624,5,0
5251,26,0,55,9,5,0,2,1,647,24,1
5252,31,1,11,17,2,6,0,0,648,13,0
5253,24,1,30,19,0,12,0,0,963,13,0
5254,47,0,25,18,3,1,1,0,603,9,0
5255,44,0,52,20,10,18,2,0,780,19,1
5256,35,1,4,19,6,1,0,1,786,18,1
5257,28,0,48,28,0,3,1,1,782,11,0
5258,39,1,8,2,4,4,0,2,369,13,1
5259,41,0,48,9,2,7,0,1,219,2,1
5260,29,1,35,7,1,19,0,0,826,11,0
5261,20,1,23,7,0,22,1,0,665,21,1
5262,49,1,36,7,4,23,1,0,827,16,1
5263,22,1,37,3,1,5,0,1,513,3,0
5264,36,1,31,26,3,20,2,1,934,16,0
5265,27,1,32,28,0,10,2,1,724,29,0
5266,19,1,26,23,1,6,1,2,593,19,1
5267,38,0,53,13,2,0,2,1,907,10,0
5268,28,1,48,26,3,9,0,2,122,15,1
5269,33,1,15,6,5,12,2,1,695,24,1
5270,19,1,54,30,1,19,1,1,975,16,0
5271,21,0,7,28,5,10,0,0,161,17,1
5272,54,0,5,25,4,24,1,2,411,5,1
5273,56,0,42,22,8,10,2,2,897,20,1
5274,46,1,23,27,3,13,0,1,679,21,0
5275,59,0,36,11,4,4,1,2,702,11,1
5276,53,0,4,14,6,7,2,0,657,28,1
5277,45,0,28,5,6,11,2,2,369,18,1
5278,40,1,51,8,4,8,1,1,556,28,0
5279,28,0,32,20,2,17,0,1,832,10,0
5280,31,1,21,30,3,10,2,0,963,25,0
5281,30,1,6,22,1,19,2,1,987,18,0
5282,32,0,2,26,0,11,0,1,946,5,0
5283,31,1,47,24,3,16,0,1,518,1,0
5284,38,1,18,11,2,17,1,0,228,13,1
5285,26,1,2,26,0,10,0,1,742,25,0
5286,35,0,1,28,0,17,0,1,757,6,0
5287,41,0,12,25,4,19,2,1,852,6,0
5288,45,1,40,23,3,9,1,1,837,18,0
5289,56,0,57,19,4,11,0,1,556,12,1
5290,52,0,32,11,4,15,2,0,914,25,1
5291,22,0,13,22,9,0,1,1,341,6,1
5292,35,1,2,10,3,1,0,1,878,1,0
5293,44,0,28,14,1,8,0,1,803,21,1
5294,33,1,51,14,6,16,2,1,276,26,1
5295,23,1,27,24,2,16,2,1,706,19,0
5296,45,1,57,19,1,20,2,1,726,15,0
5297,35,0,12,25,8,14,0,0,564,7,1
5298,35,0,49,26,1,8,2,0,923,6,0
5299,21,0,50,16,9,13,2,0,131,19,1
5300,45,0,42,2,2,14,2,1,818,2,0
5301,31,1,17,29,0,18,1,0,533,25,0
5302,35,0,46,12,3,20,1,0,947,10,0
5303,20,0,41,18,0,3,0,0,967,18,1
5304,50,1,51,14,4,0,0,1,868,17,0
5305,33,1,29,14,4,21,2,2,721,28,1
5306,47,1,7,9,2,19,0,1,901,5,0
5307,24,0,52,22,0,10,2,0,968,3,0
5308,28,1,36,4,0,20,0,1,528,11,0
5309,38,1,17,26,7,6,1,2,776,29,1
5310,34,1,4,6,2,2,2,1,686,27,0
5311,24,1,12,22,3,2,0,2,827,10,1
5312,41,1,57,4,1,15,2,0,980,3,0
5313,47,0,47,19,3,20,2,0,918,10,0
5314,59,0,59,30,0,18,2,2,370,20,1
5315,45,0,40,12,0,11,0,1,696,22,1
5316,24,1,9,24,2,2,1,0,883,20,0
5317,25,0,39,18,7,21,0,0,596,9,1
5318,61,0,25,25,4,24,1,1,176,24,1
5319,37,1,34,1,3,20,1,0,925,21,0
5320,48,0,5,16,9,22,0,2,459,8,1
5321,48,0,15,17,0,12,2,0,917,4,0
5322,50,1,34,23,3,11,1,1,831,5,0
5323,37,1,17,24,3,4,0,0,539,2,0
5324,39,1,43,6,10,1,0,2,245,4,1
5325,53,0,50,4,4,30,0,2,668,26,1
5326,40,0,14,16,9,18,0,0,847,23,1
5327,30,1,57,4,3,13,0,1,654,30,0
5328,41,0,16,30,0,4,2,1,865,12,0
5329,24,0,17,11,4,8,1,0,888,10,1
5330,26,0,47,15,1,23,1,2,1000,11,1
5331,36,0,52,23,10,23,0,0,713,24,1
5332,34,1,3,4,3,14,2,1,768,1,0
5333,18,0,5,25,0,3,2,0,766,2,0
5334,24,1,6,27,2,13,2,1,587,19,0
5335,19,1,8,17,0,1,2,0,912,8,0
5336,21,1,31,28,0,15,2,1,524,20,0
5337,35,0,58,19,7,13,0,0,757,21,1
5338,29,0,19,29,0,4,2,1,784,12,0
5339,60,1,17,22,10,1,2,1,228,25,1
5340,35,0,52,4,0,5,0,1,566,9,0
5341,44,0,51,29,1,1,1,2,490,9,1
5342,28,0,58,3,2,29,2,1,334,23,1
5343,61,1,42,3,9,18,0,0,102,26,1
5344,22,0,1,12,7,18,0,1,620,6,1
5345,34,0,40,24,1,20,1,0,621,4,0
5346,65,1,30,12,1,17,2,0,500,19,1
5347,21,1,25,15,0,20,1,0,973,16,0
5348,24,1,18,19,1,3,1,1,909,21,0
5349,45,0,38,8,2,19,0,0,868,6,0
5350,31,0,42,1,0,25,2,1,562,21,1
5351,60,1,19,13,0,16,2,1,759,1,1
5352,41,1,7,12,2,16,2,1,663,12,0
5353,42,1,17,20,10,14,0,1,943,12,1
5354,37,0,43,18,9,13,0,2,862,21,1
5355,38,1,43,15,8,8,2,1,660,14,1
5356,19,1,35,17,4,5,2,1,712,1,1
5357,30,1,5,7,3,4,2,1,522,13,0
5358,33,1,34,22,3,8,0,0,544,27,0
5359,41,0,18,26,3,17,0,1,956,11,0
5360,49,0,57,16,2,20,2,0,813,10,0
5361,45,1,45,30,3,7,0,0,721,22,0
5362,42,1,57,14,2,19,0,1,997,15,0
5363,47,1,18,27,2,0,1,0,744,7,0
5364,34,0,25,23,4,1,1,2,319,7,1
5365,32,1,44,15,0,16,0,0,634,4,0
5366,54,0,19,15,5,21,1,2,924,8,1
5367,28,0,12,3,0,11,1,0,191,12,1
5368,22,1,10,17,2,7,1,1,960,15,0
5369,39,1,9,22,2,3,1,0,888,10,0
5370,47,1,51,19,1,12,0,1,585,13,0
5371,27,1,59,10,9,30,0,1,483,5,1
5372,40,1,11,28,1,1,2,2,648,6,1
5373,18,1,39,20,1,19,2,1,530,25,0
5374,56,1,43,21,5,20,2,0,537,2,1
5375,43,1,10,8,3,4,1,0,789,23,0
5376,20,1,29,8,2,8,1,0,701,21,0
5377,36,1,52,18,2,10,1,0,538,27,0
5378,51,0,53,24,1,14,2,0,461,6,1
5379,18,1,20,16,6,12,2,2,299,16,1
5380,47,1,25,28,4,7,0,0,582,30,0
5381,32,1,10,10,3,6,1,1,862,23,0
5382,21,0,60,26,1,5,2,1,980,8,0
5383,20,1,24,17,1,16,0,1,730,24,0
5384,39,0,21,20,0,8,1,1,592,12,0
5385,36,1,54,8,9,6,0,2,530,17,1
5386,38,1,25,22,0,30,0,0,350,7,1
5387,49,0,6,29,3,1,1,1,753,6,0
5388,63,1,27,9,8,20,1,0,282,1,1
5389,65,1,27,19,1,27,0,0,333,30,1
5390,56,1,37,17,10,19,0,0,528,22,1
5391,24,1,34,30,1,4,0,0,581,26,0
5392,32,0,20,14,2,7,1,1,719,2,0
5393,63,1,28,15,3,30,0,1,513,15,1
5394,34,1,56,17,2,13,0,1,891,29,0
5395,36,0,55,13,6,1,0,1,998,7,1
5396,60,1,39,10,6,14,0,2,944,12,1
5397,38,1,43,13,7,22,2,0,514,4,1
5398,38,1,4,23,3,23,1,2,253,22,1
5399,48,1,5,11,0,5,2,0,841,22,0
5400,40,1,53,26,0,11,0,0,639,21,0
5401,40,1,29,25,1,12,2,1,827,23,0
5402,42,0,4,13,8,23,1,1,364,6,1
5403,23,0,27,26,8,23,0,0,630,28,1
5404,25,0,52,21,1,0,2,0,561,4,0
5405,35,0,28,2,2,4,0,1,670,7,0
5406,23,0,51,28,1,6,1,0,831,10,0
5407,29,1,15,17,10,12,2,2,172,9,1
5408,37,0,54,1,2,17,0,1,542,13,0
5409,31,0,36,8,3,5,0,0,925,9,0
5410,22,1,40,9,2,7,1,0,882,28,0
5411,36,0,14,27,2,30,0,0,272,27,1
5412,47,1,11,21,10,26,2,2,625,1,1
5413,65,0,45,24,6,3,0,1,755,25,1
5414,25,1,9,25,0,13,0,0,624,12,0
5415,37,0,25,30,3,10,1,1,799,11,0
5416,38,1,16,24,3,15,1,0,781,19,0
5417,24,0,28,20,4,28,2,0,102,8,1
5418,25,1,30,7,1,1,2,1,680,8,0
5419,32,0,13,12,8,5,1,2,165,15,1
5420,42,0,42,28,6,12,0,0,782,15,1
5421,34,1,48,5,2,2,1,1,577,21,0
5422,18,0,7,23,6,2,0,1,457,20,1
5423,25,0,47,18,8,21,2,2,558,3,1
5424,41,0,46,20,0,11,2,2,728,15,1
5425,45,1,31,10,2,2,0,0,912,1,0
5426,28,0,17,19,1,20,1,0,885,11,0
5427,47,1,31,15,0,8,0,1,887,27,0
5428,61,1,42,25,6,26,1,1,251,12,1
5429,31,0,52,8,1,14,1,1,541,14,0
5430,43,0,40,29,1,3,2,0,867,7,0
5431,52,1,56,16,4,9,1,0,450,1,1
5432,37,0,44,12,0,11,1,1,113,11,1
5433,41,0,53,24,10,23,1,0,642,4,1
5434,23,0,60,15,9,11,1,0,586,1,1
5435,61,1,52,21,1,3,2,2,531,22,1
5436,18,1,8,8,8,3,1,0,852,11,1
5437,18,1,32,11,6,27,1,1,135,9,1
5438,25,0,45,16,5,13,1,0,395,8,1
5439,35,0,1,21,6,0,0,1,947,6,1
5440,50,0,2,25,6,6,1,1,348,18,1
5441,28,1,6,14,0,14,0,1,847,14,0
5442,49,0,38,28,3,9,2,0,941,4,0
5443,35,0,54,23,2,16,1,1,656,7,0
5444,46,0,29,10,9,19,1,0,331,10,1
5445,45,1,12,14,0,18,2,1,852,10,0
5446,43,0,50,23,10,16,1,0,215,1,1
5447,46,0,17,30,5,26,0,2,723,29,1
5448,39,1,25,2,3,25,1,1,954,22,1
5449,41,0,5,19,2,15,0,0,581,2,0
5450,34,0,51,20,0,4,1,0,482,26,1
5451,50,1,42,17,4,15,2,0,515,29,0
5452,37,1,11,26,3,4,1,1,863,16,0
5453,53,1,55,28,2,30,0,1,309,10,1
5454,25,0,9,25,2,19,2,1,587,2,0
5455,48,1,3,30,1,10,2,0,850,29,0
5456,21,1,56,30,3,20,1,1,631,21,1
5457,26,1,9,12,0,6,0,1,575,26,0
5458,39,1,41,15,1,11,0,0,573,5,0
5459,53,0,10,20,5,29,2,2,732,17,1
5460,41,0,9,10,2,19,2,0,546,12,0
5461,27,0,37,1,1,13,1,1,621,10,0
5462,27,1,23,21,0,0,2,1,937,26,0
5463,53,0,4,25,8,18,0,0,402,21,1
5464,41,1,46,9,0,0,2,1,968,8,0
5465,46,0,30,25,7,14,1,2,563,12,1
5466,54,0,52,25,8,13,0,0,755,19,1
5467,61,0,2,28,7,8,0,2,879,27,1
5468,20,1,41,27,0,6,2,1,607,21,0
5469,65,1,26,3,2,0,2,0,406,23,1
5470,42,1,24,12,2,11,2,1,720,25,0
5471,29,1,52,15,0,8,1,0,810,12,0
5472,40,0,60,20,1,4,1,1,818,12,0
5473,39,1,41,8,1,19,1,1,918,8,0
5474,34,1,7,9,1,19,0,1,635,29,0
5475,61,0,14,14,10,0,0,1,398,28,1
5476,65,0,22,22,9,29,1,1,116,27,1
5477,41,1,11,9,2,3,1,1,771,27,0
5478,65,1,49,10,2,21,1,2,980,6,1
5479,57,1,52,12,2,10,0,2,632,15,1
5480,48,1,39,28,1,9,0,0,693,14,0
5481,23,1,20,6,3,10,1,0,124,8,1
5482,40,1,16,22,2,9,2,0,557,15,0
5483,40,0,7,28,4,2,0,0,966,5,0
5484,30,1,7,28,3,2,0,1,550,30,0
5485,20,0,47,29,1,11,2,1,763,12,0
5486,47,1,39,13,0,14,2,1,739,11,0
5487,43,1,5,5,2,6,0,0,567,26,0
5488,42,1,27,3,2,7,0,0,971,15,0
5489,18,0,19,16,0,15,1,0,776,23,1
5490,40,1,50,19,10,19,0,2,744,5,1
5491,44,1,41,30,2,20,1,0,846,15,0
5492,49,0,18,10,1,7,1,1,633,12,0
5493,39,0,52,25,3,18,2,0,634,3,0
5494,40,0,50,3,3,19,2,0,578,14,0
5495,46,1,1,20,4,3,0,1,501,21,0
5496,55,1,16,15,6,26,2,1,803,26,1
5497,41,0,40,23,3,11,1,1,674,4,0
5498,48,0,53,2,0,8,0,1,791,5,0
5499,46,1,6,17,2,7,2,1,959,3,0
5500,62,0,11,15,9,14,0,2,175,25,1
5501,25,0,2,23,2,15,2,1,523,8,0
5502,41,1,6,16,2,9,2,1,910,3,0
5503,48,0,26,23,2,12,0,0,739,3,0
5504,46,1,48,24,0,3,0,1,567,4,0
5505,21,1,48,13,0,14,2,0,717,11,0
5506,28,1,6,21,0,13,2,1,573,6,0
5507,39,1,26,28,3,5,1,1,558,19,0
5508,53,1,38,2,4,2,2,2,936,9,1
5509,26,1,48,1,10,18,0,2,662,29,1
5510,45,0,34,26,3,3,2,1,716,13,0
5511,65,0,28,21,10,24,1,0,225,11,1
5512,55,1,52,12,7,3,0,2,202,28,1
5513,25,1,51,7,1,19,0,0,892,18,0
5514,46,1,4,28,4,15,0,1,948,17,0
5515,48,1,35,2,0,13,0,0,813,18,0
5516,40,1,7,16,1,14,2,2,973,18,1
5517,41,1,41,9,2,13,1,1,729,17,0
5518,25,1,46,5,9,13,1,1,313,28,1
5519,59,1,47,10,1,7,1,1,254,10,1
5520,37,1,60,10,1,8,2,1,785,21,0
5521,51,0,4,13,7,25,1,1,802,20,1
5522,35,0,54,14,1,9,2,0,939,10,0
5523,28,1,38,14,1,13,1,0,771,5,0
5524,30,1,60,16,0,16,0,0,855,13,0
5525,50,1,56,19,4,3,0,1,967,1,0
5526,20,0,44,16,10,7,0,0,455,3,1
5527,41,1,4,20,1,10,0,0,550,2,0
5528,19,1,26,2,1,10,2,1,598,7,0
5529,39,1,46,23,3,18,2,1,736,20,0
5530,57,0,34,27,9,23,1,1,312,16,1
5531,29,1,30,6,2,4,1,0,985,14,0
5532,42,1,50,22,2,17,0,1,599,13,0
5533,31,1,11,1,2,14,2,0,741,23,0
5534,49,1,22,19,3,14,2,1,849,24,0
5535,37,1,60,19,9,3,2,0,853,13,1
5536,28,1,46,27,2,13,1,0,781,11,0
5537,42,1,6,26,2,0,1,1,862,14,0
5538,51,1,56,8,3,22,0,2,860,11,1
5539,33,1,6,18,2,16,0,0,734,28,0
5540,54,1,44,25,8,29,1,0,319,28,1
5541,25,1,54,24,0,3,1,1,616,9,0
5542,41,0,36,23,1,7,2,0,713,5,0
5543,50,1,41,14,0,13,2,1,785,25,0
5544,40,1,41,4,1,24,0,1,891,23,1
5545,30,1,6,27,1,14,1,0,761,20,0
5546,33,1,45,21,2,12,1,0,781,26,0
5547,49,1,36,12,6,9,0,1,688,3,1
5548,62,0,10,1,6,4,1,0,434,19,1
5549,22,1,5,23,10,10,2,2,278,8,1
5550,26,1,13,18,10,16,1,1,809,1,1
5551,30,1,20,4,7,9,1,0,573,10,1
5552,49,1,8,11,2,20,0,0,845,9,0
5553,23,0,37,27,2,5,2,0,677,10,0
5554,32,0,55,27,5,1,1,0,997,7,1
5555,23,1,46,14,0,9,1,1,673,12,0
5556,20,1,9,24,0,20,0,0,860,24,0
5557,34,0,12,9,4,17,0,2,866,10,1
5558,49,1,47,9,1,13,0,0,911,29,0
5559,34,0,15,8,4,12,1,1,787,6,1
5560,63,0,23,4,0,15,0,1,253,18,1
5561,18,1,59,5,1,14,2,1,728,23,0
5562,57,0,23,19,4,0,1,1,732,24,1
5563,36,0,40,3,3,0,2,0,573,10,0
5564,22,1,51,25,1,11,0,2,371,10,1
5565,30,1,46,25,1,17,1,0,671,17,0
5566,19,0,47,7,10,30,1,0,955,25,1
5567,36,1,49,27,1,18,2,0,669,10,0
5568,47,1,7,15,4,17,1,0,747,2,0
5569,39,0,36,3,6,1,0,1,221,26,1
5570,50,1,60,5,9,24,0,2,864,18,1
5571,31,0,30,25,7,25,1,2,508,7,1
5572,25,1,56,4,1,4,2,0,549,10,0
5573,54,0,39,3,8,23,2,2,363,28,1
5574,65,0,15,27,2,14,1,2,821,27,1
5575,49,1,60,1,1,7,0,1,546,25,0
5576,48,0,59,7,1,15,0,0,535,4,0
5577,32,1,49,11,0,2,1,0,640,8,0
5578,65,1,10,16,8,5,2,2,357,13,1
5579,56,1,1,3,2,5,0,2,664,8,1
5580,34,1,3,17,2,0,2,0,621,7,0
5581,31,1,2,4,2,18,1,1,214,30,1
5582,25,0,6,10,2,11,1,1,936,4,0
5583,46,0,39,17,10,1,0,1,136,13,1
5584,49,0,54,29,3,8,0,2,403,6,1
5585,58,0,10,18,6,17,1,0,110,10,1
5586,20,0,16,8,2,2,0,1,977,23,1
5587,49,0,36,28,2,14,2,0,877,13,0
5588,64,1,42,2,10,4,2,2,800,21,1
5589,40,1,31,29,10,29,0,0,523,27,1
5590,20,1,43,5,2,20,2,0,776,26,0
5591,34,1,46,7,0,13,0,1,875,4,0
5592,38,1,9,30,0,7,2,0,347,2,1
5593,61,1,47,2,1,8,1,0,576,2,1
5594,49,1,4,10,2,3,0,1,585,13,0
5595,28,1,22,30,3,6,1,2,760,2,1
5596,48,0,32,19,1,13,0,1,743,12,0
5597,60,1,48,9,6,29,0,1,780,18,1
5598,34,0,14,23,3,5,2,0,632,1,0
5599,29,1,30,3,0,3,1,0,760,12,0
5600,23,1,25,16,9,12,0,2,913,8,1
5601,38,0,48,30,0,19,1,1,106,25,1
5602,19,1,32,21,0,13,2,1,536,16,0
5603,38,0,60,5,3,0,0,1,620,12,0
5604,21,1,28,7,0,16,1,0,942,29,0
5605,30,1,40,17,2,30,1,0,702,15,1
5606,38,0,31,26,0,14,1,1,871,4,0
5607,43,1,32,24,2,0,2,1,849,3,0
5608,54,1,31,4,10,11,1,0,390,17,1
5609,51,0,31,16,3,3,2,1,116,13,1
5610,40,1,47,19,3,5,2,1,588,5,0
5611,64,0,18,12,8,2,1,1,620,23,1
5612,19,1,14,25,0,4,0,1,782,19,0
5613,41,1,16,21,7,16,0,0,338,6,1
5614,47,1,11,3,4,4,0,0,851,12,0
5615,43,0,53,13,10,18,2,2,332,9,1
5616,42,1,28,29,1,10,2,0,835,8,0
5617,64,0,16,30,10,11,2,2,786,16,1
5618,47,0,40,28,3,1,2,0,681,3,0
5619,45,0,28,9,10,2,0,0,591,23,1
5620,30,1,48,6,2,9,1,0,777,28,0
5621,26,1,14,20,1,27,2,1,534,25,1
5622,35,1,10,21,2,6,1,0,716,26,0
5623,22,0,58,29,6,12,2,0,463,3,1
5624,54,1,18,4,8,22,1,1,212,16,1
5625,39,0,2,30,8,23,2,1,805,5,1
5626,33,0,60,22,1,19,2,0,936,8,0
5627,38,1,6,2,1,20,0,0,564,5,0
5628,20,0,30,18,0,11,1,0,885,9,0
5629,37,0,32,4,0,6,1,0,606,15,0
5630,64,0,52,16,5,10,0,2,732,21,1
5631,50,1,14,28,0,18,2,1,546,15,0
5632,24,0,38,9,2,29,0,0,974,11,1
5633,20,1,34,14,4,24,2,1,584,6,1
5634,49,1,16,16,1,15,1,1,676,25,0
5635,59,0,12,30,4,24,2,1,422,5,1
5636,28,1,24,29,2,14,2,1,846,4,0
5637,37,0,11,26,0,3,1,0,888,9,0
5638,35,1,58,10,9,3,1,1,489,10,1
5639,36,1,60,30,1,0,2,0,853,27,0
5640,52,1,28,21,0,5,2,0,431,17,1
5641,48,1,56,19,0,14,1,0,577,9,0
5642,46,0,29,24,1,6,2,0,742,4,0
5643,40,0,37,18,2,1,1,0,538,8,0
5644,44,1,14,5,6,30,2,0,141,5,1
5645,42,1,50,26,2,20,0,0,924,22,0
5646,31,1,58,5,2,14,0,1,742,2,0
5647,34,0,20,13,0,25,0,1,321,19,1
5648,37,1,60,30,9,1,2,0,343,13,1
5649,42,1,52,27,2,18,1,1,888,10,0
5650,47,0,60,14,2,3,2,0,735,7,0
5651,45,0,6,2,10,7,2,2,936,18,1
5652,39,1,42,12,2,9,2,0,905,20,0
5653,31,1,30,15,3,5,0,1,610,23,0
5654,39,0,30,29,5,15,1,1,853,10,1
5655,48,0,48,10,1,26,0,2,624,25,1
5656,20,0,3,20,4,29,0,0,114,14,1
5657,65,0,60,29,4,15,2,1,147,14,1
5658,37,1,19,29,1,2,0,0,596,27,0
5659,38,0,12,18,0,10,1,0,727,6,0
5660,34,1,37,28,3,1,1,1,518,11,0
5661,25,1,40,23,2,3,0,0,605,26,0
5662,28,0,46,2,1,22,0,1,920,23,1
5663,32,1,38,11,3,1,1,0,776,22,0
5664,28,0,6,20,0,2,1,0,571,9,0
5665,47,1,25,29,0,3,1,1,676,5,0
5666,45,0,1,20,2,15,2,0,536,7,0
5667,31,1,54,19,2,9,2,1,869,20,0
5668,43,1,42,10,1,13,0,1,800,6,0
5669,49,0,21,22,8,6,0,0,615,5,1
5670,34,0,12,14,9,21,2,0,770,23,1
5671,42,1,41,3,1,13,2,0,565,23,0
5672,36,1,14,18,0,11,2,1,901,14,0
5673,43,1,12,15,2,11,0,0,863,16,0
5674,30,1,13,22,7,12,2,2,238,12,1
5675,45,1,19,21,9,26,2,0,947,9,1
5676,37,1,50,24,0,10,2,0,725,30,0
5677,43,1,24,27,2,14,0,1,609,15,0
5678,45,1,8,27,1,20,0,1,905,3,0
5679,37,1,12,23,0,20,1,2,110,5,1
5680,35,1,43,26,2,7,2,1,695,28,0
5681,26,1,36,15,1,2,2,1,601,4,0
5682,33,1,60,1,3,7,1,0,576,19,0
5683,38,1,53,24,4,26,2,0,111,22,1
5684,34,1,17,11,1,19,2,0,501,22,0
5685,43,0,15,21,2,12,2,1,832,13,0
5686,29,1,52,30,10,25,1,1,798,25,1
5687,62,1,12,7,9,12,0,1,932,17,1
5688,64,0,58,11,9,15,2,0,852,5,1
5689,37,0,59,29,1,6,2,1,882,5,0
5690,41,0,60,17,0,0,1,1,624,4,0
5691,46,1,41,2,5,14,2,0,537,27,1
5692,37,1,33,12,3,25,1,2,182,6,1
5693,39,1,59,20,0,3,2,1,601,17,0
5694,27,0,5,16,10,10,1,2,276,29,1
5695,23,1,50,11,0,6,0,1,957,12,0
5696,33,0,41,13,6,12,0,0,711,2,1
5697,44,1,32,5,3,7,1,1,836,7,0
5698,28,1,10,28,0,5,2,0,605,6,0
5699,53,0,25,28,0,28,1,1,356,28,1
5700,20,0,36,4,10,3,2,2,751,27,1
5701,48,1,5,4,0,8,2,0,636,26,0
